"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
162688,58315,http://downloads.outerlevel.com.s3.amazonaws.com/Bullfrog.zip,1,,,Erro,2021-01-05 22:04:14,"",2020-09-28
309438,94541,http://darksouls.nexusmods.com/mods/modmanager/,1,,,Erro,2021-01-05 22:02:48,"",2020-12-21
309482,94550,http://www.shapeupclub.com/,1,,,Erro,2021-01-05 22:02:48,"",2019-10-10
309560,56533,http://spiegl.de/qiv/download/qiv-2.2.4.tgz,1,,,Erro,2021-01-05 22:02:48,"",2019-11-12
309587,94558,http://minilogs.com/,1,,,Erro,2021-01-05 22:02:48,"",
309594,94559,http://international.download.nvidia.com/downloads/cool_stuff/demos/DesignGarageInstaller1.0.msi,1,,,Erro,2021-01-05 22:02:48,"",2020-08-28
309641,17611,http://www.acereader.com/downloads/arpd.dmg,1,,,Erro,2021-01-05 22:02:48,"",
310092,94589,http://www.bitrix24.com/,1,,,Erro,2021-01-05 22:02:48,"",2020-12-21
312274,59312,http://gnome-colors.googlecode.com/files/gnome-colors-5.5.1.tar.gz,1,,,Erro,2021-01-05 22:02:48,"",2020-02-28
312439,26013,http://www.compuphase.com/smallkit.exe,1,,,Erro,2021-01-05 22:02:47,"",
312444,94627,http://monster.game321.com/,1,,,Erro,2021-01-05 22:02:47,"",2020-12-21
312533,94653,http://www.ighome.com/,1,,,Erro,2021-01-05 22:02:47,"",
312802,94702,http://www.arestotal.com/downloads/otros/Ares%20Fix%201.0.exe,1,,,Erro,2021-01-05 22:02:47,"",2021-01-04
313113,90925,http://www.passmark.com/ftp/sleeper.zip,1,,,Erro,2021-01-05 22:02:47,"",2019-03-21
313512,94809,http://www.proximosferiados.com.br/,1,,,Erro,2021-01-05 22:02:47,"",
313810,63968,http://products.datamind.biz/files/win/Jade.zip,1,,,Erro,2021-01-05 22:02:47,"",2020-05-17
313841,94872,http://compareninja.com/,1,,,Erro,2021-01-05 22:02:47,"",2020-03-10
313901,63288,http://www.koingosw.com/downloads/getmirrorfile.php?path=%2Fdownloads%2Fmacintosh%2Fchristmas_super_frog.dmg,1,,,Erro,2021-01-05 22:02:47,"",
314122,94886,http://www.toongames.com/Mario-Games/16494/Mario-Drift.html,1,,,Erro,2021-01-05 22:02:47,"",2018-09-17
314140,94860,http://www.motionportrait.com/e/demo/,1,,,Erro,2021-01-05 22:02:47,"",2020-09-22
314381,94975,http://www.feedgrabbr.com/,1,,,Erro,2021-01-05 22:02:47,"",2018-10-19
315186,70541,http://thepirateapp.googlecode.com/files/Pirate-1006.exe,1,,,Erro,2021-01-05 22:02:46,"",
315321,49473,http://pc911hawaii.com/SSuite/Ssuite%205th%20Element.exe,1,,,Erro,2021-01-05 22:02:46,"",
315361,54253,http://wordrider.net/freerapid/download.html,1,,,Erro,2021-01-05 22:02:46,"",2020-05-31
315449,95168,http://www.binarytranslator.com/,1,,,Erro,2021-01-05 22:02:46,"",2020-07-25
315475,10245,http://ardamax.com/downloads/setup_mwc.exe,1,,,Erro,2021-01-05 22:02:46,"",2020-08-23
315526,79118,http://moritzwette.bplaced.net/liondesigner/liondesigner.zip,1,,,Erro,2021-01-05 22:02:46,"",2019-11-01
315559,79656,http://download.wondershare.com.br/video-converter-mac_full870.dmg,1,,,Erro,2021-01-05 22:02:46,"",2020-08-07
315704,95206,http://oversoul.artix.com/game/,1,,,Erro,2021-01-05 22:02:46,"",
315730,95198,http://www.gametornado.com/games/21_truck_wars.html,1,,,Erro,2021-01-05 22:02:46,"",2020-09-09
315767,95218,http://www.zachleat.com/alarmd/,1,,,Erro,2021-01-05 22:02:46,"",
315927,19437,http://www.bitstorm.org/fontlist/FontList1.6-installer.exe,1,,,Erro,2021-01-05 22:02:46,"",2020-03-15
316142,51981,http://www.giss.nasa.gov/tools/mars24/Mars24Win.zip,1,,,Erro,2021-01-05 22:02:46,"",2018-09-17
